2017-01-31	QA Analyst	NTT DATA, Inc.	Norristown, PA	[\nMy client, an energy management company located in Audubon, PA has a contract position available for a QA AnalystResponsibilities:The Quality Analyst will be responsible for implementing test approaches and test plans to test application enhancements and changes against documented business requirements and user stories, in a manner which results in a high quality solution meeting the functional and non-functional requirements of the user base.Execute and document test approach, test plans, and scenarios, aligned with Quality Management processesWork closely with designers, developers, and business SMEs to effectively assure delivery of a quality projectSupport continuous improvement of team quality management practices, such as defect management, continuous integration, integration testing, and testing automation.Required Skills:7+ years of experience as a quality assurance analyst or testerStrong customer and business focusStrong communication skillsExperience with user-centered design and usability testingExperience with HP Quality CenterUnderstanding of Oracle RDMS and SQLExperience with test driven or behavior driven development practicesSomeone who is energetic and passionate about their work, extremely positive and solution drivenSomeone who has worked on large teams, on projects that have different business ownersExperience in defining test strategy/approach, test casesStrong experience in the testing phase with business personnel, developers and managementExcellent knowledge of testing methodology (white vs. black box testing, function vs. path testing).Experience developing testing artifacts, such as test plans and test casesExperience working in multiple Software Development Life Cycle (SDLC) methodologies (Waterfall, Agile)\xa0The Company is an equal opportunity employer and makes employment decisions on the basis of merit and business needs.\xa0 The Company will consider all qualified applicants for employment without regard to race, color, religious creed, citizenship, national origin, ancestry, age, sex, sexual orientation, genetic information, physical or mental disability, veteran or marital status, or any other class protected by law. \xa0To comply with applicable laws ensuring equal employment opportunities to qualified individuals with a disability, the Company will make reasonable accommodations for the known physical or mental limitations of an otherwise qualified individual with a disability who is an applicant or an employee unless undue hardship to the Company would result.\n]	[\n\t\t\t\t\t\t\tNTT DATA is a leading business and IT services provider and global innovation partner with 100,000 professionals based in over 50 countries. NTT DATA emphasizes long-term commitment and combines global reach and local intimacy to provide premier professional services, including consulting, digital, managed services, and industry solutions. We\u2019re part of NTT Group, one of the world\u2019s largest technology services companies, generating more than $100 billion in annual revenues and partner to 80% of the Fortune 100. Visit www.nttdata.com/americas to learn more.\n\t\t\t\t\t\t]
2017-02-03	IT Project Manager	SNI Companies dba SNI Technology	Colorado Springs, CO	[\nJob Description Our client is seeking an IT Project Manager for a contract opportunity. The IT Project Manager will work closely with the Business Relationship Manager (BRM) to ensure valid transitions from solution development to implementation. During implementation you will build upon and strengthen a collaborative and trusting relationship with IT customers ensuring solutions are implemented on or before agreed upon targets. You will provide consistent communication as customer requests are transitioned from solutions to released and implemented services. Your goal will be to ensure customers have clear and unambiguous expectations of major milestones and decision gates of project timelines DUTIES &amp; RESPONSIBILITIES:  Manage project deliverables from solution transition to release and implementation Facilitate the definition of project charter, scope, goals, and deliverables Manage resources assigned to projects with regard to project efforts; provide a single point of contact for project assignments Work closely with the BRM to understand negotiated, documented, and agreed upon request deliverables Create project plans and project schedules Monitor, plan, and control/mitigate project change and risk Facilitate communication between stakeholders (sponsor, consumer, technical staff, vendors, IT staff, etc.) Facilitate and positively motivate project teams to solidify a sense of accountability for on-time, within budget project delivery Be a change agent to ensure IT delivers excellent customer service Communicate progress, status, and issues to customers and IT management Contribute to near-term and long-term organizational planning and strategy Track and manage project tickets/tasks to ensure timely and agreed upon implementations Assist with User Acceptance Testing Compile plans and work assignments; facilitate and monitor work efforts; identify resource trends and needs; and escalate functional, quality, or timeline issues appropriately Lead a team of technical IT resources with demonstrated progression of increased scope and complexity Perform effectively under pressure and/or opposition Gain and retain senior management's confidence in ability to execute multiple complex projects Present effective executive level and decision-making presentations Explain complex technical concepts in pictures and words that are understandable to a broad audience Demonstrate customer collaboration and engagement techniques Manage multiple tasks independently and prioritize to meet business needs Operate in an Information Technology Service Management, specifically Information Technology Infrastructure Library (ITIL) based, environment Show initiative and act independently to resolve problems Manage multiple priorities and follow through on projects/tasks to completion Establish and maintain collaborative working relationships Communicate clearly and concisely, orally and in writing, with users and technical support REQUIREMENTS: Bachelor's degree from an accredited college or university with major coursework in business, computer science, project management, information technology, or a related field. Significant related experience may be considered in lieu of a bachelor's degree. 3+ years of full-time responsible project management experience, including large enterprise-wide projects (multiple projects at a time) Experience with SaaS, In-house to Commercial off-the-shelf, converged infrastructure, network connectivity, data storage, firewalls and proxy, or security (internal and boundary). Valid Colorado driver's license ITIL Foundations certification CompTIA Project+ or Certified Associate in Project Management (CAPM) certification \n]	[\n\t\t\t\t\t\t\tSNI Companies\xae is a premier provider of recruitment and staffing services specializing in administrative, finance, accounting, banking, technology, and legal professions.\n\t\t\t\t\t\t]
2017-02-04	Sailpoint Developer - Banking - Remote/Charlotte	Vaco - Charlotte	Charlotte, NC	[\nLet Vaco connect you with a great development opportunity! Our client is seeking a skilled Sailpoint Software Developer for a lead development role. Partner with Vaco, and you'll have an advantage over your competition! Instead of being just another faceless resume, Vaco will promote your strengths to the hiring manager while preparing you for that specific interview.Our recruiters will provide you with great insight about trends in the market - keeping you up to date on compensation expectations, company culture, and growth opportunities. If you're an experienced Software Developer, and you want to partner with the best, apply today!As a Lead Software Developer, you will provide high-level consulting services to clients and prepare programming assignments. You will be responsible for designing, planning, and supervising implementation of complex, large-scale system projects.The position is within the Information Security Identity and Access Management (IAM) team. IAM team focuses on providing solutions and services to the entire organization for user lifecycle management (provisioning / de-provisioning), access recertification, and user authentication/authorization. This role focuses on developing technical IAM solutions utilizing SailPoint IdentityIQ solution suite, and data automation. The primary focus of this role will be for Access Management and SailPoint development, engineering, configuring and implementing IAM solutions using SailPoint Identity IQ.Required Skills: Strong understanding of Identity and Access Management (IAM) concepts2-3 years of strong Java, J2EE development experience, including Java frameworks such as Spring MVC, JSF, Struts, etc.Knowledge of operating systems (UNIX/Linux and Solaris, Windows) and of database management systems (Oracle, SQL Server, etc.)Experience with Directories (LDAP, AD)Experience with using web servicesStrong technical and analytical skills with the ability to analyze system functionality and resolve production issuesProven ability to work independently or in conjunction with a teamStrong interpersonal skills and strong written and oral communicationPreferred Skills:2-3 years of hands-on development experience with SailPoint. Experience should include integration of application/resources utilizing the SailPoint out-of-the-box and custom connectors, developing user provisioning/de-provisioning workflows, developing/customizing rules that aid in data collection, and configuration, troubleshooting of SailPoint platform.2-3 years of prior working experience in automating manual and semi-automatic processes via scripting language such as PowerShell, Perl or PythonFamiliarity with leading IAM concepts such as Least Privilege, Privileged Access, Roles and Data mining, Segregation of Duty (SOD), and Role Based Access Control (RBAC).Working knowledge of platform provisioning (groups/roles/accounts/permissions)Experience with C/C++, .NET, C#, PL/SQLEducational Requirements BS Computer Science or equivalent work experienceCISSP certification a plusJ2EE certification a plus\n]	[\n\t\t\t\t\t\t\tTired of feeling like candidate #75204 being matched up with job #27143 by a recruiter who doesn\u2019t want your career aspirations to get in the way of his placement? Welcome to Vaco. Vaco, where your goals guide our efforts. We see you, we hear you, and we\u2019re here to help. If you\u2019ll take the step to reach out, we commit to staying engaged. We have the pace and intensity you\u2019d hoped for and the results may even surprise you. Experience Vaco. We\u2019re revolutionary in the placement industry. Free Yourself.\n\t\t\t\t\t\t]
2017-02-03	Information Security Analyst	High Tech Resources, Inc.	Richmond, VA	[\nQualifications:In-depth experience in security aspects of multiple platforms, operating systems, software, communications and network protocols is desired. Experiences and qualities desired include: - Demonstrated competency in verbal, written, and presentation communications and interpersonal understanding. - Demonstrated ability to understand customer's business needs. - Demonstrated leadership of work teams/groups. - Demonstrated ability to work with all levels of employees. - Demonstrated organization and planning skills that include: time management, project coordination and management, and the ability to handle multiple deadlines and associated pressures. - Demonstrated competency in developing effective solutions to business problems. - Demonstrated ability to analyze problems and to make decisions. - Demonstrated concern for quality. - Demonstrated self-starter. - Demonstrated ability to be flexible. - Demonstrated ability to work independently.Responsibilities:Works fairly independently, this role assists in the development of security policies, standards and procedures for multiple platforms and diverse systems environments. Works closely with Specialists in Systems Security and Network Systems Operations to consult with clients, management and staff for risk assessments and implementation of appropriate data security procedures and products. May lead moderately complex projects. Administers information security safeguards. Coordinates investigation and reporting of major data security incidents. Works with multiple business units on multi-project assignments. Guides and advises less experienced Systems Security Analysts. May be monitored on project's progress and results. Errors may cause delay, expense and disruption.Comments/Special InstructionsPalo Alto experience is required, Juniper Netscreen is the secondary experience needed. Other firewall experience is considered but if the candidate does not have the core Palo Alto skills do not submit. If the resume has generic working technologies such as server, workstation, and firewall, they are not going to be strong candidates.\xa0We need a candidate with focal knowledge of Palo Alto and Juniper Netscreen that will need minimal guidance to configure and administer Palo Alto and Juniper Firewalls.\n]	[]
2017-02-03	Tech Support	Robert Half Technology	Lakeland, FL	[\nRobert Half is currently seeking an advanced skill set support candidate for a 6 month contract to hire opportunity. The Help Desk Technician will diagnose, troubleshoot, and resolve level 1-2 technical hardware and software issues. The Help Desk Technician will also setup and remove users, and perform a variety of maintenance, end-user support, and support tasks to ensure company and user requirements are met. Job Requirements A+, Net+, or Security+ preferred. Minimum 2+ years in a tech support position. Experience in the Healthcare industry is a plus. Candidates must have the ability to communicate effectively to non-technical professionals.\n\t\t]	[\n\t\t\t\t\t\t\tRobert Half Technology is committed to the industries we serve and to assisting them with their IT hiring needs. Our connections and strategic partners within the technology industry are second to none. We are proud members of the Microsoft Partner Network with gold and silver competencies, we have gold membership in the Oracle Partner Network, and we have exclusive relationships with The Wall Street Journal, HDI and the Association of IT Professionals. For job seekers, these connections can lead to top-rate opportunities within the IT recruitment arena. Our collaborative relationships around the world translate into support for all kinds of careers in IT, including IT support, software engineering, analytics and many other information technology areas of expertise.\n\t\t\t\t\t\t]
2017-02-02	SAP BODS Designer	Matrix Technology Group	Chicago, IL	[\nFounded in 1998, Matrix Technology Group is an ERP and IT consulting services provider.Matrix Technology Group provides Services into ERP, BI and Application Development. Our staff's Passion, and dedication set us a apart from other IT firms. Our team is Dynamic and is focused to our Client needs. Our Team is geared to work with Consultants and our Clients to achieve higher performance. We want to work with you and want to welcome Candidates who are Talented, Passionate, and Dedicated and have Ambition to grow.One of our client is looking for SAP BODS Designer ((Feel Free to reach me at 908-279-1272 OR E-mail me: mnair at rate matrixonweb.com))Job Description is as follows:Job Title: SAP BODS DesignerLocation: Chicago, ILJob Description: \u2022 Technical Design and coordinating activities across multiple teams/areas including SMEs, source systems, data acquisition, data integration, security, data quality etc.\u2022 Providing conceptual/logical and physical data modeling design and integrated data transformation solutions.\u2022 Providing SAP BODS solutions, ETL system delivery methodology and advice on all aspects of implementation.\u2022 Ability to conduct detailed data analysis, gap analysis, and data discovery/profiling.\u2022 Capture high and detail level design documentation with experience presenting to Senior Business SME\u2019s and Technical Leadership teams.ESSENTIAL JOB DUTIES AND RESPONSIBILITIES:\u2022 At least 5 years of very strong experience with SAP EIM Suite: SAP Data Services, Data integration, Data Quality, data architecture and Data Management.\u2022 At least 3 years of experience with BODS v4.0/4.1/4.2 on extracting data from various sources such as SAP ERP, SAP BW, SAP PI, POS, Loyalty and ecommerce applications.\u2022 At least 5 years of experience in designing and implementing end-to-end data integration, Data warehousing/Data Migration Projects using BODS and working on development, maintenance &amp; production support.\u2022 Ability to work in team in diverse/ multiple stakeholder environments.\u2022 Experience in Retail, CPG or Logistics domain preferred.((Feel Free to reach me at 908-279-1272 OR E-Mail me: mnair at rate matrixonweb.com))We are an Equal Opportunity/Affirmative Action employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, gender identity, sexual orientation, disability status, protected veteran status, or any other characteristic protected by law.\n]	[]
2017-01-27	Analyst-System Dev	Verizon	Chennai	[]	[]
2017-02-02	SAP PPDS (Production planning with Detailed Scheduling).	Optimized Solutions Inc.	kansas city, MO	[\nPosition: SAP PPDS (Production planning with Detailed Scheduling).Location: \xa0kansas city, MO.Duration: 12+ Months.\xa0Description: SAP experience in implementing APO software (DP, SNP, PP/DS, gATP)Strong configuration and design skills requiredExcellent understanding of SAP systems supporting supply chain planning processes, especially SAP APO (more detailed understanding in PP/DS). Configuration of SAP systems according to future process requirements.\n]	[]
2017-02-01	Senior Splunk Administrator	Verizon	Ashburn, VA	[]	[]
2017-02-02	Field Service Technician	OpenTV-Nagra	Grand Prairie, TX	[\nSKIDATA Group, headquartered in Salzburg, Austria, is a global leader in access control solutions. Almost 10,000 SKIDATA systems guarantee quick and secure access for people and vehicles in: ski regions, shopping centers, major airports, cities, sport stadiums, fair and amusement parks. The foundation of SKIDATA\u2019s success is on the one hand based on the more than 1,200 dedicated and skilled employees and the clear focus on research and development. On the other hand, the company stands for responsibility and sustainability and benefits from the global network of the Swiss Kudelski Group. SKIDATA and its 23 subsidiaries and countless partners are present in more than 95 countries.Job Title:\xa0 \xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0 Field Service TechnicianOffice location: \xa0\xa0\xa0 Grand Prairie, TXCoverage area: \xa0\xa0\xa0\xa0 Dallas\u2013Fort-Worth Metroplex\xa0Job Description:SKIDATA, a leading provider of access solutions for parking facilities and resorts around the world, is currently seeking a driven \u201chands-on\u201d Senior Field Support Engineer to perform maintenance, troubleshooting, installation and configuration of the systems for our customers in and around the Dallas\u2013Fort Worth metropolitan area. \xa0You must be able to show initiative, work independently and explain/understand product offerings to our customers. \xa0Must be willing to learn and keep up with technology.\xa0Duties and Responsibilities: Perform Level 1 field repairs on parking access, software and/or hardware related.Troubleshoots and corrects problems on devices/equipment down to board level.Corrects/fixes minor to moderate software issues on parking/access systems.Understands and troubleshoots the basic setup of a SKIDATA network.Properly identifies all network devices on a LAN (router, modem, switch etc.)Understands and troubleshoots the basic setup of a credit card configuration within the SKIDATA network.Provides good effective communication and customer service.Properly identifies when higher level support is needed.Properly executes troubleshooting instructions from higher level support.Properly maintains vehicle and keeps it in good running condition.Properly maintains his/hers inventory levels.Safely use company provided devices/software (i.e. tablet PC, Laptop, Cell Phone, etc.) to properly communicate with base office. Company provided devices are for business use only. If personal calls need to be made, it should be done using personal devices, on personal time and never in front of customer. (i.e. breaks).Responsible for transactions for assigned FRs (Electronic Service Tickets) in JIRA/Axapta (ERP system) on a per FR basis (materials/parts and labor), to include preventative maintenance visits.\xa0 Also responsible for maintaining and filling out PM Records and appropriate Service Call Report Forms.Effectively communicates with the Service Coordinator/Advisors and Service management team.Accurately accounts for his/her time and all inventory transactions in ISM.Comply with Service procedures and protocol.Other tasks as assigned.\xa0Required:At least 1 year of experience as a cable TV, phone system, security system or other low voltage system installer desired.Proficiency and experience with Microsoft Office family of products (Word, Excel).The most important characteristic is the ability to solve problems by researching internet forums, manuals, and other resources. Willingness to learn through self-education and training.Ideal candidate will have a Bachelor's or Associate's college degree or Technical degree/certification or Military experience in a technical field.Willingness to travel and work with a global team of professionals.Electronics experience\u2026military communications experience is a plus.\xa0SKIDATA is an equal opportunity employer. We do not unlawfully discriminate in employment, and qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin or age.\n]	[]
2017-02-04	PKI Engineer	Softworld Inc	Washington, DC	[\nSeeking a PKI SME to support a VMware and PIV environment.Requirements/ Responsibilities* BS Degree and 15+ Years or MS Degree and 13+ Years* DHS Public Trust clearance (active DOD TS can be substituted)* VMware VCP5-DCV and MCSE 2012 Server Infrastructure certification* CompTIA Mobility+CE, CompTIA Security+, and ITIL Foundation * Subject matter expertise in planning, designing and implementing PKI Infrastructure and Single Sign On (SSO) solutions* Provide engineering support PKI Infrastructure and Single-Sign-On SSO solutions for 3rd party applications* Engineering, planning, designing and implementing internal use Certificate Authority (CA) for Non-Person Entity (NPE)* Engineering, planning, implementing, deploying and supporting VMware Infrastructure* Engineering, planning, implementing, deploying and supporting Cloud Hosting VMs and solutions* VMware ESX/ESXi 5/6 vSphere, Microsoft Windows Server 2008/ 2012 Enterprise* Windows 7/10, Microsoft Exchange 2008, IIS 6.0/7.0, Active Directory 2008* McAfee Host Based Security system (HBSS), ePolicy Orchestrator, Host Intrusion Prevention (HIP)* Supporting applications with PIV authentication requirements* Troubleshooting all PIV/Authentication related issues* Maintaining PIV provisioning application* Mobile support experience* Tier 3 support to virtual and physical application, Web, DB infrastructures* Patching and maintaining Windows serversPreferred* Tanium, Bomgar, Invincea, Xceedium, NetApp NAS and SANs.* Dell / HP / IBM Servers, IBM SAN, EMC\xb2 SAN, F5 Big-IP Global Traffic Manager/Local* Traffic Manager appliances, Cisco ASA firewalls, routers &amp; switches* Providing engineering support for Bomgar enterprise* Engineering, planning, implementing, deploying and supporting Xceedium appliances in managing privileged credentials* Engineering, planning, implementing, deploying and supporting Invincea End Point client security protection\n\t\t]	[]
2017-02-03	Python Developer	Entegee Engineering, Inc.	Kansas City, MO	[\nSeeking a Python developer product line. The Product is an embedded platform that controls electrical substations while serving web pages for configuration, diagnostics, and user designed graphical displays. The ideal candidate will have a strong background in development and uses good engineering practices. Desired experience includes:BS in Computer Science, Engineering or equivalent preferred with 5 plus years of specific career experience.Highly motivated with expert knowledge of the Python including multithreading and Django.Ability to write backend software for Company products and customer support site.Working knowledge of Linux and GIT version control software.Ability to update and enhance existing code base.Automated functional and unit testing.Knowledge of Ansible, Selenium, PostgreSQL and security practices a plus.Responsibilities:Participate in all stages of product development from concept to implementation to maintenance. Responsibilities include:Backend product configuration, updates and diagnostics in a resource constrained environment.Build and test station development.User support site development using Django.Assist other developers as needed.\n]	[\n\t\t\t\t\t\t\tAt Modis, we have the connections and expertise to help save you time and start earning money in the right IT or engineering job for you. We use our insight, knowledge and resources to match you with top positions at leading companies. Many of our clients use our services to help fill positions quickly so they can avoid the time-consuming process of posting jobs and sifting through resumes. This can mean we can offer you access to unadvertised IT and engineering job openings and quick placement opportunities that you wouldn't otherwise know about. Get The Modis Advantage.\n\t\t\t\t\t\t]
2017-02-03	Android Lead---MicroStrategy Administrator---Informatica MDM ---Business Analyst---Node JS	E-Solutions, Inc.	atlanta, GA	"[\nJD##1:Role:\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0 Android LeadDuration:\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0 6+ MonthsExperience:\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0 8+ yrs Location:\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0 San Francisco, CAJD:\xa0\u2022 Must have led the development of several Android apps\u2022 Must have led the development of several mobile web experiences \u2022 Deep understanding of current native and mobile web design and development best practicesJD##2:Title: MicroStrategy Administrator(Local Only)Location: Pleasanton, CAType of position: 12 Months ContractNumber of Positions: 1MicroStrategy AdministratorJob Duties and Responsibilities:Required extensive experience in the following areas:\u2022\xa0\xa0 \xa0Leads MicroStrategy Administration in managing all MicroStrategy 10 Installation/Configuration/Environment.\u2022\xa0\xa0 \xa0SSO/Server Authentication Setup &amp; Administration.JD##3Title: Informatica MDM with ActiveVOS(Local Only)Location: Atlanta, GADuration: 6 months possibly be able to extendTechnical Skill Description\xa0\xa0\xa0 MDM and ActiveVOS with SIF Java coding skills. Mainly ActiveVOS..\xa0\xa0\xa0 Responsibilities\xa0\xa0\xa0 \u2022\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0 8+ years of experience in Informatica MDM, ActiveVOS and other BPM products with atleast 2+ years of experience specifically on ActiveVOS \xa0\u2022\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0 Experience in ActiveVOS workflow design, creation of Human task\u2022\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0 Extensive experience in MDM 10.1 and ActiveVOS 9.2.4.1 \xa0Role :- Business Analyst\xa0 - Data analyst Location :- Atlanta, GA(8)+ years previously working as\xa0 technical/functional BA with (5+) years\u2019\xa0 experience performing BA work for data modelling, cleansing and mapping projects for Capital Market industry. \xa0JD##5:Node JS Developer Location :- Houston TX Nodejs, Docker, NoSQL, SQL, Git\xa0\xa0 \xa0AWS RDS, EBS,\xa0EC2/ECS\xa0Regards,Pramod SinghPhone: 408-722-9437Fax: 408 521 0167Email: pramod.s@e-solutionsinc.com\xa0""e-Solutions provides equal employment opportunities (EEO) to all employees and applicants for employment without regard to race, color, religion, gender, sexual orientation, gender identity or expression, national origin, age, disability, genetic information, marital status, amnesty, or status as a covered veteran in accordance with applicable federal, state and local laws. We especially invite women, minorities, veterans, and individuals with disabilities to apply. EEO/AA/M/F/Vet/Disability""\n]"	[]
2017-02-03	Information Risk Analyst	Zar Technology Consulting	Jersey City, NJ	[\nPosition: Information Risk Analyst (ZD1883)Location: Jersey City, NJDuration: 9 months \u2013 2yrsRate: DOEPosition SummaryThe Information Risk Analyst is responsible for performing risk assessments of applications, infrastructure, business and technology vendors against a defined risk framework. These assessments will be conducted either through a formalized risk assessment program or through other risk reporting activities (e.g., policy exceptions, risk acceptance). The Information Risk Analyst will have the ability to identify risks in the way that a business and technology utilize information and the supporting technological systems.ResponsibilitiesSchedule and perform information risk assessments using our methodology; identify, document and communicate control deficiencies in business processes and technology systemsWork with the business and technology to agree cyber security risk findings identified through the risk assessment processProvide risk remediation recommendations that the business and technology may implement to mitigate identified control gapsPartner with business and IT to ensure that risks are clearly articulated in a manner that is understood by business and technology audiencesEvaluate management responses to ensure that remediation plans and tasks adequately address identified control gapsDocument risk issues in the designated risk registerAssist the business and technology groups through our process for policy exceptions and risk acceptance\xa0Experience5+ years of risk assessment experience in one or more areas: application, infrastructure, vendor risk managementFinancial Services Industry experience a plus but not requiredProficiency with Information Risk Management best practicesTechnical background required \u2013 it can be app dev, sys admin, database \u2013 but whatever it is, experience in an enterprise environment.Information Security experienceFinancial Services experience is preferred (knowing about settlements, clearing and financial regulations is a big +)Prior experience performing Risk Assessments is preferred as wellAt least 5-10 years overall experience\xa0Knowledge and Skills RequiredProven knowledge of technical infrastructure, networks, databases and systems as they relate to cyber security riskProven knowledge of security methodologies, policies, standards and best practicesProven knowledge of information technology systems, infrastructure and operationsAbility to explain and articulate technical concepts using both technical and non-technical languageCritical thinking and analytical skillsExcellent presentation skills (MS PowerPoint)Ability to manipulate data in a spreadsheet (MS Excel)Ability to work collaboratively by building consensus and influencing decision making to foster forward progress with projects and initiativesStrong oral and written communication skillsExcellent organizational skills, coupled with ability to be versatile and flexibleSound business judgment and the ability to work successfully with all levels of managementExcellent grammar and style skills; ability to adapt writing style for different audiences and media\xa0EducationBachelor\u2019s degree preferred\xa0Interested candidates may send their resume to james@zarit.com or call 201-633-4041 to discuss.\n]	[]
2017-02-03	Citrix Engineer	Robert Half Technology	Houston, TX	[\nRobert Half is looking for a Citrix Engineer for a 3 to 6 month contract to hire here in the Houston area. PEOPLE  1. Lead departmental and enterprise-wide projects with an emphasis on new technology. 2. Demonstrate leadership experience within a Citrix Server Engineering team. 3. Provide mentoring and guidance to other Citrix Server Engineers. 4. Complex problem analysis and recovery. 5. Aid in coordinating all incident response events from detection to final remediation. 6. Provides an escalation point to other Citrix engineers and technical consulting to the Help Desk, Application groups, business units, internal customers and other Server Engineers with regard to Citrix server hardware, software and capabilities. 7. Responsible for recommending new technologies for possible business applications. 8. Responsible for managing large enterprise scale systems from all technologies 9. Technical consultation on complex projects and general questions 10. Perform other duties as assigned. QUALITY/SAFETY  1. Performance monitoring, technical support and advanced trouble-shooting of servers.  2. Data integrity, backups, restores and disaster recovery strategy, planning and execution. 3. Provide proactive Server support including firmware/BIOS updates, Support Packs, researching the latest customer advisories, implementing recommendations; ensuring the desirable server performance. 4. Package, test and deploy application packages and configurations to clients. 5. Maintaining and creating standards and documentation for Server and Storage environments. SERVICE  1. Demonstrate effective use of time management skills. 2. Interact and communicate effectively with customers, team members, and management.  3. Demonstrates and supports the Methodist vision, mission, and customer service 4. Adheres to system, division and department policies, procedures, guidelines and standards.  GROWTH/INNOVATION  1. Provides strategic and advanced planning, design, and implementation of Microsoft and Unix Server systems, server virtualization and hardware. 2. Responsible for maintaining an advanced awareness of the latest technologies and trends in the Microsoft / UNIX system stack, virtualization and hardware platforms.  3. Design and document options for new application and infrastructure implementations that could beneficial and within the vision of IT Infrastructure. Job Requirements EXPERIENCE REQUIREMENTS 1. 8 + years IT experience. 2. 5 + years Citrix server administration experience in a large networked environment. 3. Solid hands on experience with Microsoft server operating systems 2003, 2008, 2012 4. Solid hands on experience working with Microsoft desktop OS - Windows 7 32 / 64 bit 5. Understanding of Microsoft Active Directory, DNS, Networking and Powershell 6. Solid understanding of deploying Citrix servers using VMWARE ESXi Environment. 7. Experience in supporting a large Citrix Environment including Netscaler application delivery controllers 8. Solid understanding of Windows Server Operating Systems, NTFS Permissions, Performance Analysis and Active Directory configuration/support. 9. Excellent troubleshooting, root cause analysis and permanent problem resolution skills. 10. Ability to manage detailed tasks efficiently and effectively 11. Strong project management skills. 12. Excellent customer service skills. 13. Excellent verbal and written communication skills 14. Ability to communicate technical proposals to supervisors and management 15. Ability to handle multiple tasks in a fast paced environment. 16. Creating/managing Server / Desktop Operating System images for different Citrix environments using Citrix Provisioning Server 17. Implement, and Support Citrix Desktop / Server Provisioning infrastructure and orchestration / automation. 18. Implement and support Personalization virtualization infrastructure 19. Managing the delivery of hundreds of application using XenApp IMA &amp; FMA technologies 20. Monitor all components of Citrix infrastructure to maintain performance and reliability 21. Managing Rollup and Hotfix deployment across the Citrix infrastructure 22. Manage the delivery of hundreds of Desktops using pooled and dedicated delivery methods 23. Provide application break fix working with support application support teams and managing customer coordination. 24. Upgrading and maintaining all the tools and infrastructure necessary to provide the above services SPECIAL KNOWLEDGE, SKILLS AND ABILITIES REQUIRED 1. Solid hands on experience working with Citrix XenDesktop and XenApp 2. Solid hands on experience working with Appsense (Environment, Performance, and Application manager) 3. Must be able to learn new applications / programs quickly 4. Interacting with customers at various levels within the organization (including the executive level) 5. Ability to connect with Microsoft, Citrix and other solution partners for technical solutions 6. Microsoft App-V is a plus\n\t\t]	[\n\t\t\t\t\t\t\tRobert Half Technology is committed to the industries we serve and to assisting them with their IT hiring needs. Our connections and strategic partners within the technology industry are second to none. We are proud members of the Microsoft Partner Network with gold and silver competencies, we have gold membership in the Oracle Partner Network, and we have exclusive relationships with The Wall Street Journal, HDI and the Association of IT Professionals. For job seekers, these connections can lead to top-rate opportunities within the IT recruitment arena. Our collaborative relationships around the world translate into support for all kinds of careers in IT, including IT support, software engineering, analytics and many other information technology areas of expertise.\n\t\t\t\t\t\t]
